EX	EM	
320	547.497	0.0295310161671474
320	549.838	0.0282837440021738
320	552.179	0.027885301689688
320	554.521	0.026570252246288
320	556.863	0.0250962176046647
320	559.206	0.024273995295346
320	561.549	0.0235805086013433
320	563.893	0.0238787008034043
320	566.238	0.0223982323939694
320	568.583	0.0216012303628742
320	570.929	0.0208581093799665
320	573.276	0.020704453747487
320	575.622	0.0194846907189052
320	577.97	0.0187554989738889
320	580.318	0.0182315111517407
320	582.666	0.0184584558989225
320	585.016	0.0171365223307676
320	587.365	0.0172110685237756
320	589.715	0.0160839163695381
320	592.066	0.0151596533281338
320	594.417	0.0146633486191535
320	596.769	0.0141017605503081
320	599.121	0.0138201033283604
320	601.474	0.0131848277129647
320	603.828	0.012602000134115
320	606.181	0.0127502297643074
320	608.536	0.0122249933553742
320	610.891	0.0118518609415903
320	613.246	0.0115468911451647
320	615.602	0.0112333236018769
320	617.958	0.0115952894289378
320	620.315	0
320	622.672	0
320	625.03	0
320	627.388	0
320	629.747	0
320	632.106	0
320	634.466	0
320	636.826	0
320	639.187	0
320	641.548	0
320	643.91	0
320	646.272	0
320	648.634	0
320	650.997	0
320	653.361	0
320	655.724	0
320	658.089	0
320	660.453	0.00490909813416416
320	662.818	0.00472625391071739
320	665.184	0.00515527484841075
320	667.55	0.00455701477797555
320	669.916	0.00488523432946617
320	672.283	0.00406820989798379
320	674.65	0.00403065947127404
320	677.018	0.00345046381090593
320	679.386	0.00361667338607186
320	681.754	0.00344658014526198
320	684.123	0.00379122446064118
320	686.492	0.00350558142987117
320	688.862	0.00354657031837613
320	691.232	0.00302001248198931
320	693.602	0.00337801444419628
320	695.973	0.00241251434849201
320	698.344	0.0014984419977701
320	700.716	0.00281043479614152
320	703.088	0.00341632584136957
320	705.46	0.00218028917614984
320	707.832	0.00193550600666035
320	710.205	0.00249192352336682
320	712.579	0.0017231021451583
320	714.952	0.00212609565137481
320	717.326	0.0017244206454212
320	719.701	0.00186127672651589
320	722.075	9.2355354124848E-4
320	724.45	0.0024068119779239
320	726.826	0.00237743491214111
320	729.201	0.00157750838461262
320	731.577	0.00253867756991612
320	733.954	0.00178359206705752
320	736.33	0.00113004409721402
320	738.707	0.00103225489392791
320	741.085	0.00223259236586644
320	743.462	0.00113538372449479
320	745.84	0.00114458213203653
320	748.218	0.00199239523352107
320	750.597	6.75174369364048E-4
320	752.975	0.00139822654076121
320	755.355	8.2554595550722E-4
320	757.734	0.00124740552092642
320	760.113	0.00183201697838442
320	762.493	0.00121780818881263
320	764.874	0.00128192910556407
320	767.254	0.00117213469006065
320	769.635	0.00267471206961829
320	772.016	6.44719867572402E-4
320	774.397	0.00168225231197394
320	776.778	1.45001855082211E-4
320	779.16	0.00220550164882493
320	781.542	8.85122538001939E-4
320	783.924	0.0020084489478429
320	786.307	4.7607075625404E-4
320	788.689	7.79709848103177E-4
320	791.072	1.02673109056229E-4
320	793.455	0.00199097213431188
320	795.839	0.0021012819068558
320	798.222	9.46452248670501E-4
320	800.606	7.85849640334533E-4
320	802.99	5.54724270378922E-4
320	805.374	0.00171041215517018
320	807.759	6.93419966667801E-4
320	810.143	0.00150242269110095
320	812.528	0.00136375178737965
320	814.913	0.00122508497593878
320	817.298	0.00129443546800495
320	819.684	4.85423270678984E-4
320	822.069	0.00152562438780329
320	824.455	0.00136383344194503
320	826.841	0.00113268441271814
317	247.111	0
317	249.35	0
317	251.589	0
317	253.829	0
317	256.071	0
317	258.313	0
317	260.556	0
317	262.8	0
317	265.045	0
317	267.291	0
317	269.538	0
317	271.785	0
317	274.034	0
317	276.284	0
317	278.534	0
317	280.785	0
317	283.038	0
317	285.291	0
317	287.545	0
317	289.8	0
317	292.056	0
317	294.313	0
317	296.571	0
317	298.83	0
317	301.089	0
317	303.35	0
317	305.611	0
317	307.873	0
317	310.137	0
317	312.401	0
317	314.665	0
317	316.931	0
317	319.198	0
317	321.465	0
317	323.734	0
317	326.003	0
317	328.273	0.0384011382634744
317	330.544	0.0300238336358978
317	332.816	0.0236837413665582
317	335.089	0.0217200580101306
317	337.363	0.0201253224853941
317	339.637	0.020100122509273
317	341.912	0.0212914667513514
317	344.189	0.0221611963023618
317	346.466	0.0243081661590027
317	348.743	0.0271438681238084
317	351.022	0.0256831045976786
317	353.302	0.0312293149136618
317	355.582	0.0316992361999834
317	357.863	0.0328525617638981
317	360.145	0.035591180731891
317	362.428	0.0413309707064433
317	364.712	0.0449488480849481
317	366.996	0.0484636563411054
317	369.282	0.0515996173464712
317	371.568	0.0541241436775701
317	373.855	0.0586661424333971
317	376.143	0.0611651920260146
317	378.431	0.0654079061454553
317	380.721	0.0678935916089282
317	383.011	0.0711203371040813
317	385.302	0.0745762690734537
317	387.594	0.0782314191912557
317	389.886	0.0794047470872847
317	392.18	0.0836472979880816
317	394.474	0.0842504895742878
317	396.769	0.0851971904912933
317	399.064	0.0849887547503133
317	401.361	0.0858306305664693
317	403.658	0.0883146568528873
317	405.956	0.0915195445297656
317	408.255	0.094063672724104
317	410.555	0.0943513384952511
317	412.855	0.0952573313456979
317	415.157	0.0959001431212062
317	417.459	0.0971024684876422
317	419.761	0.0978313015999538
317	422.065	0.0965647888018702
317	424.369	0.0976042814488761
317	426.674	0.0977009041580204
317	428.98	0.096622317549449
317	431.286	0.0958632806145759
317	433.593	0.0938710077241716
317	435.901	0.0941056744930198
317	438.21	0.0961310704424507
317	440.519	0.0953015268416743
317	442.83	0.0941452606153111
317	445.141	0.0924616454513059
317	447.452	0.0904276193624482
317	449.764	0.0886151148218737
317	452.078	0.0875959467425306
317	454.391	0.0862481185514245
317	456.706	0.084445185316253
317	459.021	0.083563452952562
317	461.337	0.0819208505705489
317	463.654	0.0803715820244017
317	465.971	0.0784008568104906
317	468.289	0.0759142489576297
317	470.608	0.0741242130782189
317	472.927	0.0738722714356572
317	475.247	0.0726031526454655
317	477.568	0.0692986219815456
317	479.889	0.0682411427648245
317	482.212	0.0663784218976692
317	484.534	0.0648888573919388
317	486.858	0.0646328172773222
317	489.182	0.0618059837521718
317	491.507	0.0611866181966256
317	493.833	0.0580576161126452
317	496.159	0.0585101760306623
317	498.486	0.0577513922055303
317	500.813	0.0563507241101065
317	503.141	0.0538155365493963
317	505.47	0.0514121123573779
317	507.8	0.0505947272932675
317	510.13	0.0484691027828074
317	512.461	0.0473897674976724
317	514.792	0.0460466246792927
317	517.124	0.0444578797686964
317	519.457	0.0431019186213383
317	521.79	0.0423630630238151
317	524.124	0.0399231961533304
317	526.458	0.0394248511120677
317	528.794	0.038439423694355
317	531.129	0.0375615956869708
317	533.466	0.035701284384064
317	535.803	0.0347011970383463
317	538.14	0.0339775215470404
317	540.479	0.0329865383983884
317	542.817	0.0326145522023659
317	545.157	0.0307828881597863
317	547.497	0.0308292348514199
317	549.838	0.028374318610455
317	552.179	0.0281446549898932
317	554.521	0.0270067374959038
317	556.863	0.0264094543014731
317	559.206	0.0252381240317052
317	561.549	0.0242566075947061
317	563.893	0.0242155555221431
317	566.238	0.0229524937248236
317	568.583	0.0236656517890519
317	570.929	0.0207009790804885
317	573.276	0.0207286283809838
317	575.622	0.0203066830703995
317	577.97	0.0194292223170522
317	580.318	0.0187638996372189
317	582.666	0.0181225584825551
317	585.016	0.0176551362285317
317	587.365	0.0169263224029383
317	589.715	0.0167437900133286
317	592.066	0.0161355050546287
317	594.417	0.0151140937026049
317	596.769	0.0150394667262323
317	599.121	0.0148875271632388
317	601.474	0.0139960357959903
317	603.828	0.0137512540025361
317	606.181	0.0139404997196058
317	608.536	0.0137446865671668
317	610.891	0.0129494151487766
317	613.246	0.0125744050982119
317	615.602	0
317	617.958	0
317	620.315	0
317	622.672	0
317	625.03	0
317	627.388	0
317	629.747	0
317	632.106	0
317	634.466	0
317	636.826	0
317	639.187	0
317	641.548	0
317	643.91	0
317	646.272	0
317	648.634	0
317	650.997	0
317	653.361	0
317	655.724	0.00562508429722292
317	658.089	0.0056436033003527
317	660.453	0.00492205385787347
317	662.818	0.00525423486146236
317	665.184	0.00526647320915818
317	667.55	0.00535452577300856
317	669.916	0.00447156932013056
317	672.283	0.00431920588895507
317	674.65	0.00424367641301335
317	677.018	0.00332533842761143
317	679.386	0.00532101277035158
317	681.754	0.00255002119382351
317	684.123	0.0047124125521711
317	686.492	0.00432579172090737
317	688.862	0.00332248905495665
317	691.232	0.00388439915696313
317	693.602	0.00362592811472855
317	695.973	0.00225417008514625
317	698.344	0.00212141625399543
317	700.716	0.00241065447968922
317	703.088	0.00301736855953366
317	705.46	0.00278214589370056
317	707.832	0.00197073119750188
317	710.205	0.00194178086630518
317	712.579	0.00164782191384997
317	714.952	0.00214761557361788
317	717.326	0.00197692074058881
317	719.701	0.00158031434171008
317	722.075	0.00158536154127987
317	724.45	0.00220665169296563
317	726.826	0.00219588029103714
317	729.201	0.00144752885208304
317	731.577	0.00137253987117062
317	733.954	0.0024136689984342
317	736.33	9.34938787755312E-4
317	738.707	7.87956818525333E-4
317	741.085	0.00278390863153997
317	743.462	0.00104621811543933
317	745.84	5.83408836978349E-4
317	748.218	0.00234036392655476
317	750.597	0.00126732021926385
317	752.975	0.00161431704458727
317	755.355	0.00227223622524087
317	757.734	8.71922918933141E-4
317	760.113	0.00254624409822986
317	762.493	0.00140869091880254
317	764.874	0.00118679899727857
317	767.254	0.00143726682717538
317	769.635	0.00174634174967697
317	772.016	0.00153838415384675
317	774.397	0.00154830445211973
317	776.778	0.00153168852041815
317	779.16	0.0020370960066942
317	781.542	0.00173735542956111
317	783.924	0.00206123656441411
317	786.307	7.28930014537725E-4
317	788.689	0.00135905624818041
317	791.072	6.40033006831374E-4
317	793.455	0.0013971779131257
317	795.839	0.00115912770396778
317	798.222	0.00111637165815404
317	800.606	0.001248870750157
317	802.99	0.00105676946992861
317	805.374	-1.92228425562135E-4
317	807.759	7.2051957164929E-4
317	810.143	0.00172933939994311
317	812.528	0.00158526301920448
317	814.913	6.24480022038588E-4
317	817.298	0.0018014788768501
317	819.684	2.1612987886118E-4
317	822.069	0.00170539397820818
317	824.455	0.00115300298768433
317	826.841	0.00115300697482547
314	247.111	0
314	249.35	0
314	251.589	0
314	253.829	0
314	256.071	0
314	258.313	0
314	260.556	0
314	262.8	0
314	265.045	0
314	267.291	0
314	269.538	0
314	271.785	0
314	274.034	0
314	276.284	0
314	278.534	0
314	280.785	0
314	283.038	0
314	285.291	0
314	287.545	0
314	289.8	0
314	292.056	0
314	294.313	0
314	296.571	0
314	298.83	0
314	301.089	0
314	303.35	0
314	305.611	0
314	307.873	0
314	310.137	0
314	312.401	0
314	314.665	0
314	316.931	0
314	319.198	0
314	321.465	0
314	323.734	0
314	326.003	0.036792669690097
314	328.273	0.0282136009071881
314	330.544	0.0256466122562829
314	332.816	0.020279701624575
314	335.089	0.0202307910754315
314	337.363	0.0209509575800033
314	339.637	0.0221128016294204
314	341.912	0.0231385013905928
314	344.189	0.0246977559635656
314	346.466	0.0240839412249172
314	348.743	0.0280918159341348
314	351.022	0.0323993346035413
314	353.302	0.0312483967755354
314	355.582	0.0336262087858157
314	357.863	0.0383741323539236
314	360.145	0.0410830455059459
314	362.428	0.0454329485272187
314	364.712	0.0476919018828778
314	366.996	0.0523923944942847
314	369.282	0.0545899385458465
314	371.568	0.0586157081590373
314	373.855	0.0607337616535385
314	376.143	0.0645456231800539
314	378.431	0.0674538146252112
314	380.721	0.0723718103493022
314	383.011	0.0746803016763893
314	385.302	0.0787966367480099
314	387.594	0.0806957482845862
314	389.886	0.0823178356149109
314	392.18	0.0855480622620791
314	394.474	0.0857809210547059
314	396.769	0.0874487798639047
314	399.064	0.088221809714547
314	401.361	0.0894487816010727
314	403.658	0.0913990797701461
314	405.956	0.0947822907354801
314	408.255	0.0958356139731438
314	410.555	0.0971461968631474
314	412.855	0.0976811718236817
314	415.157	0.0989844382501043
314	417.459	0.098960167762595
314	419.761	0.100908364769797
314	422.065	0.0989404522316149
314	424.369	0.100073292765087
314	426.674	0.0996220108472412
314	428.98	0.0975348010676045
314	431.286	0.0976463369042
314	433.593	0.0982025205843406
314	435.901	0.0965705197940801
314	438.21	0.0967738209564128
314	440.519	0.0968638883167253
314	442.83	0.0944217997569037
314	445.141	0.0940185531026993
314	447.452	0.0911679337743545
314	449.764	0.0904880928371816
314	452.078	0.0894423559574648
314	454.391	0.0885403071906603
314	456.706	0.0859064488802759
314	459.021	0.0846122397233318
314	461.337	0.0845403929458756
314	463.654	0.0807476859800777
314	465.971	0.0798327393031908
314	468.289	0.0763286592946208
314	470.608	0.0752375627305175
314	472.927	0.0735830722041237
314	475.247	0.0713389743004022
314	477.568	0.0708768211986621
314	479.889	0.0686709774013272
314	482.212	0.0664091495141987
314	484.534	0.0652177846115849
314	486.858	0.0647048667103014
314	489.182	0.0624359411573315
314	491.507	0.0626641493281351
314	493.833	0.0605823209533915
314	496.159	0.0588315794723214
314	498.486	0.0573164355558458
314	500.813	0.0554579898414493
314	503.141	0.0552639556265428
314	505.47	0.0536613243062379
314	507.8	0.0507399617159929
314	510.13	0.050196775048033
314	512.461	0.0488938246669037
314	514.792	0.0472178163710926
314	517.124	0.0458384263719653
314	519.457	0.0437201760830702
314	521.79	0.0424374783415883
314	524.124	0.0412291018706776
314	526.458	0.0405573192755757
314	528.794	0.0395110382970761
314	531.129	0.0378148092903245
314	533.466	0.0377197481780586
314	535.803	0.0355779063599193
314	538.14	0.0356306950515951
314	540.479	0.0345804803667014
314	542.817	0.032009658370419
314	545.157	0.0309393604584158
314	547.497	0.0317233238809919
314	549.838	0.029366137587862
314	552.179	0.0284778879683031
314	554.521	0.0282361452965844
314	556.863	0.0271150901272185
314	559.206	0.0258454490063298
314	561.549	0.025490362181715
314	563.893	0.0253900181095302
314	566.238	0.0229091690898727
314	568.583	0.022656846600809
314	570.929	0.0224666241694443
314	573.276	0.0212155172125262
314	575.622	0.0209174339948712
314	577.97	0.0198717176164476
314	580.318	0.019619898111701
314	582.666	0.0185839707423106
314	585.016	0.0172232552995073
314	587.365	0.0170657106949947
314	589.715	0.0173960545789364
314	592.066	0.0170367548803683
314	594.417	0.0165068807406547
314	596.769	0.0154462709338321
314	599.121	0.0154970350755663
314	601.474	0.0155726208621141
314	603.828	0.0145187363554989
314	606.181	0.015316313478308
314	608.536	0
314	610.891	0
314	613.246	0
314	615.602	0
314	617.958	0
314	620.315	0
314	622.672	0
314	625.03	0
314	627.388	0
314	629.747	0
314	632.106	0
314	634.466	0
314	636.826	0
314	639.187	0
314	641.548	0
314	643.91	0
314	646.272	0
314	648.634	0.00706627576423426
314	650.997	0.00721398545225788
314	653.361	0.00573926779746918
314	655.724	0.00495145804164649
314	658.089	0.0056247025791049
314	660.453	0.0048965238327064
314	662.818	0.00492091444448383
314	665.184	0.00521263441536087
314	667.55	0.00445602081387072
314	669.916	0.00442700998129925
